sample_id,label,class_name,video_path
dOM7frJMFbc_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dOM7frJMFbc_0.avi
dOM7frJMFbc_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dOM7frJMFbc_0.mp4
dOM7frJMFbc_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dOM7frJMFbc_1.avi
dOM7frJMFbc_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dOM7frJMFbc_1.mp4
dOM7frJMFbc_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dOM7frJMFbc_2.avi
dOM7frJMFbc_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dOM7frJMFbc_2.mp4
dP20avzQAf8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dP20avzQAf8_0.avi
dP20avzQAf8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dP20avzQAf8_0.mp4
dP20avzQAf8_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dP20avzQAf8_1.avi
dP20avzQAf8_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dP20avzQAf8_1.mp4
dt8YUGoOSgQ_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dt8YUGoOSgQ_0.avi
dt8YUGoOSgQ_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dt8YUGoOSgQ_0.mp4
dt8YUGoOSgQ_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dt8YUGoOSgQ_1.avi
dt8YUGoOSgQ_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dt8YUGoOSgQ_1.mp4
DTq6Gu30-uA_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_0.avi
DTq6Gu30-uA_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_0.mp4
DTq6Gu30-uA_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_1.avi
DTq6Gu30-uA_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_1.mp4
DTq6Gu30-uA_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_2.avi
DTq6Gu30-uA_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_2.mp4
DTq6Gu30-uA_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_3.avi
DTq6Gu30-uA_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_3.mp4
DTq6Gu30-uA_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_4.avi
DTq6Gu30-uA_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_4.mp4
DTq6Gu30-uA_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_5.avi
DTq6Gu30-uA_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_5.mp4
DTq6Gu30-uA_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_6.avi
DTq6Gu30-uA_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\DTq6Gu30-uA_6.mp4
dxzvtJ4gPC0_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dxzvtJ4gPC0_0.avi
dxzvtJ4gPC0_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dxzvtJ4gPC0_0.mp4
dxzvtJ4gPC0_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dxzvtJ4gPC0_1.avi
dxzvtJ4gPC0_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\dxzvtJ4gPC0_1.mp4
E0Huf4Qi0JE_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\E0Huf4Qi0JE_0.avi
E0Huf4Qi0JE_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\E0Huf4Qi0JE_0.mp4
E0Huf4Qi0JE_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\E0Huf4Qi0JE_1.avi
E0Huf4Qi0JE_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\E0Huf4Qi0JE_1.mp4
E2gqgFNyPL8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\E2gqgFNyPL8_0.avi
E2gqgFNyPL8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\E2gqgFNyPL8_0.mp4
e4U3gEDEB58_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\e4U3gEDEB58_0.avi
e4U3gEDEB58_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\e4U3gEDEB58_0.mp4
ECoMcgjR_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\ECoMcgjR_0.avi
ECoMcgjR_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\ECoMcgjR_0.mp4
eifiXLWYul8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\eifiXLWYul8_0.avi
eifiXLWYul8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\eifiXLWYul8_0.mp4
Ek0jcAoCRw8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Ek0jcAoCRw8_0.avi
Ek0jcAoCRw8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Ek0jcAoCRw8_0.mp4
Er-sOPbvRVI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Er-sOPbvRVI_0.avi
Er-sOPbvRVI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Er-sOPbvRVI_0.mp4
erwyrhd_337,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\erwyrhd_337.avi
erwyrhd_337,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\erwyrhd_337.mp4
erwyrhd_338,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\erwyrhd_338.avi
erwyrhd_338,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\erwyrhd_338.mp4
erwyrhd_339,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\erwyrhd_339.avi
erwyrhd_339,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\erwyrhd_339.mp4
erwyrhd_340,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\erwyrhd_340.avi
erwyrhd_340,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\erwyrhd_340.mp4
EtRfZ2KP_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_0.avi
EtRfZ2KP_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_0.mp4
EtRfZ2KP_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_2.avi
EtRfZ2KP_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_2.mp4
EtRfZ2KP_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_3.avi
EtRfZ2KP_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_3.mp4
EtRfZ2KP_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_4.avi
EtRfZ2KP_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_4.mp4
EtRfZ2KP_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_5.avi
EtRfZ2KP_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\EtRfZ2KP_5.mp4
f50PQz7mXds_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\f50PQz7mXds_0.avi
f50PQz7mXds_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\f50PQz7mXds_0.mp4
f50PQz7mXds_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\f50PQz7mXds_1.avi
f50PQz7mXds_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\f50PQz7mXds_1.mp4
F7W6PQ3V3y8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_0.avi
F7W6PQ3V3y8_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_0.mp4
F7W6PQ3V3y8_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_1.avi
F7W6PQ3V3y8_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_1.mp4
F7W6PQ3V3y8_10,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_10.avi
F7W6PQ3V3y8_10,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_10.mp4
F7W6PQ3V3y8_11,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_11.avi
F7W6PQ3V3y8_11,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_11.mp4
F7W6PQ3V3y8_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_2.avi
F7W6PQ3V3y8_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_2.mp4
F7W6PQ3V3y8_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_3.avi
F7W6PQ3V3y8_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_3.mp4
F7W6PQ3V3y8_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_4.avi
F7W6PQ3V3y8_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_4.mp4
F7W6PQ3V3y8_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_5.avi
F7W6PQ3V3y8_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_5.mp4
F7W6PQ3V3y8_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_6.avi
F7W6PQ3V3y8_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_6.mp4
F7W6PQ3V3y8_7,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_7.avi
F7W6PQ3V3y8_7,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_7.mp4
F7W6PQ3V3y8_8,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_8.avi
F7W6PQ3V3y8_8,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_8.mp4
F7W6PQ3V3y8_9,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_9.avi
F7W6PQ3V3y8_9,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\F7W6PQ3V3y8_9.mp4
Fc45rUKM_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_0.avi
Fc45rUKM_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_0.mp4
Fc45rUKM_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_1.avi
Fc45rUKM_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_1.mp4
Fc45rUKM_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_2.avi
Fc45rUKM_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_2.mp4
Fc45rUKM_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_3.avi
Fc45rUKM_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_3.mp4
Fc45rUKM_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_4.avi
Fc45rUKM_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_4.mp4
Fc45rUKM_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_5.avi
Fc45rUKM_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_5.mp4
Fc45rUKM_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_6.avi
Fc45rUKM_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Fc45rUKM_6.mp4
fK7CSrQ6OpM_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fK7CSrQ6OpM_1.avi
fK7CSrQ6OpM_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fK7CSrQ6OpM_1.mp4
fK7CSrQ6OpM_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fK7CSrQ6OpM_2.avi
fK7CSrQ6OpM_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fK7CSrQ6OpM_2.mp4
fK7CSrQ6OpM_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fK7CSrQ6OpM_4.avi
fK7CSrQ6OpM_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fK7CSrQ6OpM_4.mp4
fRYqXRRcqCs_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fRYqXRRcqCs_0.avi
fRYqXRRcqCs_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fRYqXRRcqCs_0.mp4
FSaZ8wiFw8Q_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\FSaZ8wiFw8Q_0.avi
FSaZ8wiFw8Q_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\FSaZ8wiFw8Q_0.mp4
fSE4L50n_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fSE4L50n_0.avi
fSE4L50n_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fSE4L50n_0.mp4
fsVC-FnnklU_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fsVC-FnnklU_0.avi
fsVC-FnnklU_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fsVC-FnnklU_0.mp4
fsVC-FnnklU_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fsVC-FnnklU_1.avi
fsVC-FnnklU_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fsVC-FnnklU_1.mp4
fwEk96k8g_I_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fwEk96k8g_I_0.avi
fwEk96k8g_I_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fwEk96k8g_I_0.mp4
fwEk96k8g_I_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fwEk96k8g_I_1.avi
fwEk96k8g_I_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fwEk96k8g_I_1.mp4
fwEk96k8g_I_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fwEk96k8g_I_2.avi
fwEk96k8g_I_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fwEk96k8g_I_2.mp4
fwEk96k8g_I_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fwEk96k8g_I_3.avi
fwEk96k8g_I_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\fwEk96k8g_I_3.mp4
FZDDNtcaBcw_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\FZDDNtcaBcw_0.avi
FZDDNtcaBcw_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\FZDDNtcaBcw_0.mp4
FZDDNtcaBcw_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\FZDDNtcaBcw_1.avi
FZDDNtcaBcw_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\FZDDNtcaBcw_1.mp4
FZDDNtcaBcw_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\FZDDNtcaBcw_2.avi
FZDDNtcaBcw_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\FZDDNtcaBcw_2.mp4
G3E1YP6agWs_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\G3E1YP6agWs_0.avi
G3E1YP6agWs_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\G3E1YP6agWs_0.mp4
G3E1YP6agWs_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\G3E1YP6agWs_1.avi
G3E1YP6agWs_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\G3E1YP6agWs_1.mp4
GafFu4IZtIA_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_0.avi
GafFu4IZtIA_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_0.mp4
GafFu4IZtIA_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_1.avi
GafFu4IZtIA_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_1.mp4
GafFu4IZtIA_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_2.avi
GafFu4IZtIA_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_2.mp4
GafFu4IZtIA_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_3.avi
GafFu4IZtIA_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_3.mp4
GafFu4IZtIA_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_4.avi
GafFu4IZtIA_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\GafFu4IZtIA_4.mp4
